time,input,algorithm,implementation,language,dummy
0.000014,33000,binary_search,iterative,Python,21478
0.000014,33000,binary_search,iterative,Python,28389
0.000015,33000,binary_search,iterative,Python,-1
0.000014,33000,binary_search,iterative,Python,-1
0.000015,33000,binary_search,iterative,Python,14014
0.000015,33000,binary_search,iterative,Python,13237
0.000014,33000,binary_search,iterative,Python,11820
0.000015,33000,binary_search,iterative,Python,-1
0.000013,33000,binary_search,iterative,Python,-1
0.000015,34000,binary_search,iterative,Python,29467
0.000014,34000,binary_search,iterative,Python,-1
0.000014,34000,binary_search,iterative,Python,14903
0.000015,34000,binary_search,iterative,Python,33953
0.000014,34000,binary_search,iterative,Python,-1
0.000015,34000,binary_search,iterative,Python,-1
0.000014,34000,binary_search,iterative,Python,-1
0.000016,34000,binary_search,iterative,Python,18636
0.000016,34000,binary_search,iterative,Python,20101
0.000014,34000,binary_search,iterative,Python,-1
0.000014,35000,binary_search,iterative,Python,-1
0.000016,35000,binary_search,iterative,Python,-1
0.000014,35000,binary_search,iterative,Python,-1
0.000015,35000,binary_search,iterative,Python,2434
0.000015,35000,binary_search,iterative,Python,-1
0.000017,35000,binary_search,iterative,Python,10126
0.000014,35000,binary_search,iterative,Python,-1
0.000015,35000,binary_search,iterative,Python,-1
0.000014,35000,binary_search,iterative,Python,30650
0.000016,35000,binary_search,iterative,Python,4577
0.000014,36000,binary_search,iterative,Python,-1
0.000016,36000,binary_search,iterative,Python,4908
0.000016,36000,binary_search,iterative,Python,31517
0.000016,36000,binary_search,iterative,Python,28174
0.000015,36000,binary_search,iterative,Python,-1
0.000016,36000,binary_search,iterative,Python,-1
0.000015,36000,binary_search,iterative,Python,22083
0.000016,36000,binary_search,iterative,Python,23491
0.000015,36000,binary_search,iterative,Python,-1
0.000015,36000,binary_search,iterative,Python,8252
0.000030,37000,binary_search,iterative,Python,31655
0.000017,37000,binary_search,iterative,Python,29744
0.000015,37000,binary_search,iterative,Python,11987
0.000016,37000,binary_search,iterative,Python,-1
0.000015,37000,binary_search,iterative,Python,-1
0.000017,37000,binary_search,iterative,Python,8947
0.000016,37000,binary_search,iterative,Python,16388
0.000014,37000,binary_search,iterative,Python,-1
0.000016,37000,binary_search,iterative,Python,30455
0.000016,37000,binary_search,iterative,Python,9150
0.000017,38000,binary_search,iterative,Python,8468
0.000017,38000,binary_search,iterative,Python,-1
0.000015,38000,binary_search,iterative,Python,31438
0.000017,38000,binary_search,iterative,Python,-1
0.000016,38000,binary_search,iterative,Python,24044
0.000017,38000,binary_search,iterative,Python,-1
0.000016,38000,binary_search,iterative,Python,-1
0.000016,38000,binary_search,iterative,Python,-1
0.000016,38000,binary_search,iterative,Python,-1
0.000015,38000,binary_search,iterative,Python,5209
0.000016,39000,binary_search,iterative,Python,-1
0.000017,39000,binary_search,iterative,Python,17657
0.000016,39000,binary_search,iterative,Python,9421
0.000017,39000,binary_search,iterative,Python,-1
0.000015,39000,binary_search,iterative,Python,-1
0.000015,39000,binary_search,iterative,Python,17512
0.000017,39000,binary_search,iterative,Python,9019
0.000017,39000,binary_search,iterative,Python,-1
0.000014,39000,binary_search,iterative,Python,-1
0.000017,39000,binary_search,iterative,Python,32610
0.000015,40000,binary_search,iterative,Python,-1
0.000017,40000,binary_search,iterative,Python,13259
0.000025,40000,binary_search,iterative,Python,29660
0.000017,40000,binary_search,iterative,Python,13319
