time,input,algorithm,implementation,language,dummy
0.170809,24000,merge_sort,recursive,Python,0
0.169534,24000,merge_sort,recursive,Python,0
0.171083,24000,merge_sort,recursive,Python,0
0.170823,24000,merge_sort,recursive,Python,0
0.170029,24000,merge_sort,recursive,Python,0
0.178130,24000,merge_sort,recursive,Python,0
0.183547,24000,merge_sort,recursive,Python,0
0.169802,24000,merge_sort,recursive,Python,0
0.177849,25000,merge_sort,recursive,Python,0
0.177355,25000,merge_sort,recursive,Python,0
0.177666,25000,merge_sort,recursive,Python,0
0.177619,25000,merge_sort,recursive,Python,0
0.174870,25000,merge_sort,recursive,Python,0
0.177044,25000,merge_sort,recursive,Python,0
0.177701,25000,merge_sort,recursive,Python,0
0.177164,25000,merge_sort,recursive,Python,0
0.178345,25000,merge_sort,recursive,Python,0
0.177084,25000,merge_sort,recursive,Python,0
0.185382,26000,merge_sort,recursive,Python,0
0.185655,26000,merge_sort,recursive,Python,0
0.185241,26000,merge_sort,recursive,Python,0
0.184262,26000,merge_sort,recursive,Python,0
0.186438,26000,merge_sort,recursive,Python,0
0.184944,26000,merge_sort,recursive,Python,0
0.185368,26000,merge_sort,recursive,Python,0
0.184578,26000,merge_sort,recursive,Python,0
0.183932,26000,merge_sort,recursive,Python,0
0.185954,26000,merge_sort,recursive,Python,0
0.191704,27000,merge_sort,recursive,Python,0
0.193377,27000,merge_sort,recursive,Python,0
0.191995,27000,merge_sort,recursive,Python,0
0.192669,27000,merge_sort,recursive,Python,0
0.192266,27000,merge_sort,recursive,Python,0
0.192225,27000,merge_sort,recursive,Python,0
0.193922,27000,merge_sort,recursive,Python,0
0.191764,27000,merge_sort,recursive,Python,0
0.193241,27000,merge_sort,recursive,Python,0
0.192756,27000,merge_sort,recursive,Python,0
0.201667,28000,merge_sort,recursive,Python,0
0.200600,28000,merge_sort,recursive,Python,0
0.200648,28000,merge_sort,recursive,Python,0
0.199708,28000,merge_sort,recursive,Python,0
0.200730,28000,merge_sort,recursive,Python,0
0.200374,28000,merge_sort,recursive,Python,0
0.200236,28000,merge_sort,recursive,Python,0
0.201482,28000,merge_sort,recursive,Python,0
0.199905,28000,merge_sort,recursive,Python,0
0.201156,28000,merge_sort,recursive,Python,0
0.207182,29000,merge_sort,recursive,Python,0
0.207386,29000,merge_sort,recursive,Python,0
0.208191,29000,merge_sort,recursive,Python,0
0.206810,29000,merge_sort,recursive,Python,0
0.208239,29000,merge_sort,recursive,Python,0
0.209208,29000,merge_sort,recursive,Python,0
0.208231,29000,merge_sort,recursive,Python,0
0.207760,29000,merge_sort,recursive,Python,0
0.206268,29000,merge_sort,recursive,Python,0
0.208051,29000,merge_sort,recursive,Python,0
0.214948,30000,merge_sort,recursive,Python,0
0.215260,30000,merge_sort,recursive,Python,0
0.214336,30000,merge_sort,recursive,Python,0
0.214653,30000,merge_sort,recursive,Python,0
0.214909,30000,merge_sort,recursive,Python,0
0.214291,30000,merge_sort,recursive,Python,0
0.215227,30000,merge_sort,recursive,Python,0
0.215461,30000,merge_sort,recursive,Python,0
0.214639,30000,merge_sort,recursive,Python,0
0.215323,30000,merge_sort,recursive,Python,0
0.221366,31000,merge_sort,recursive,Python,0
0.221683,31000,merge_sort,recursive,Python,0
0.222530,31000,merge_sort,recursive,Python,0
0.223780,31000,merge_sort,recursive,Python,0
0.222661,31000,merge_sort,recursive,Python,0
0.223865,31000,merge_sort,recursive,Python,0
0.222822,31000,merge_sort,recursive,Python,0
0.222141,31000,merge_sort,recursive,Python,0
0.222352,31000,merge_sort,recursive,Python,0
0.222656,31000,merge_sort,recursive,Python,0
0.230140,32000,merge_sort,recursive,Python,0
0.229385,32000,merge_sort,recursive,Python,0
0.229902,32000,merge_sort,recursive,Python,0
0.230313,32000,merge_sort,recursive,Python,0
0.229784,32000,merge_sort,recursive,Python,0
0.230817,32000,merge_sort,recursive,Python,0
0.232078,32000,merge_sort,recursive,Python,0
