time,input,algorithm,implementation,language,dummy
0.000010,23000,binary_search,recursive,Python,1378
0.000009,24000,binary_search,recursive,Python,12380
0.000011,24000,binary_search,recursive,Python,22043
0.000012,24000,binary_search,recursive,Python,8750
0.000018,24000,binary_search,recursive,Python,-1
0.000013,24000,binary_search,recursive,Python,-1
0.000011,24000,binary_search,recursive,Python,-1
0.000010,24000,binary_search,recursive,Python,9783
0.000011,24000,binary_search,recursive,Python,989
0.000010,24000,binary_search,recursive,Python,-1
0.000011,24000,binary_search,recursive,Python,-1
0.000011,25000,binary_search,recursive,Python,-1
0.000017,25000,binary_search,recursive,Python,-1
0.000011,25000,binary_search,recursive,Python,8457
0.000012,25000,binary_search,recursive,Python,19935
0.000012,25000,binary_search,recursive,Python,-1
0.000013,25000,binary_search,recursive,Python,-1
0.000011,25000,binary_search,recursive,Python,903
0.000015,25000,binary_search,recursive,Python,-1
0.000026,25000,binary_search,recursive,Python,-1
0.000012,25000,binary_search,recursive,Python,-1
0.000013,26000,binary_search,recursive,Python,-1
0.000027,26000,binary_search,recursive,Python,-1
0.000014,26000,binary_search,recursive,Python,-1
0.000012,26000,binary_search,recursive,Python,21565
0.000026,26000,binary_search,recursive,Python,-1
0.000012,26000,binary_search,recursive,Python,4883
0.000013,26000,binary_search,recursive,Python,15820
0.000011,26000,binary_search,recursive,Python,19309
0.000012,26000,binary_search,recursive,Python,-1
0.000011,26000,binary_search,recursive,Python,14677
0.000013,27000,binary_search,recursive,Python,-1
0.000018,27000,binary_search,recursive,Python,-1
0.000014,27000,binary_search,recursive,Python,2732
0.000014,27000,binary_search,recursive,Python,-1
0.000013,27000,binary_search,recursive,Python,6531
0.000014,27000,binary_search,recursive,Python,14654
0.000012,27000,binary_search,recursive,Python,-1
0.000016,27000,binary_search,recursive,Python,476
0.000012,27000,binary_search,recursive,Python,8043
0.000014,27000,binary_search,recursive,Python,-1
0.000014,28000,binary_search,recursive,Python,-1
0.000013,28000,binary_search,recursive,Python,-1
0.000013,28000,binary_search,recursive,Python,-1
0.000017,28000,binary_search,recursive,Python,-1
0.000015,28000,binary_search,recursive,Python,24325
0.000015,28000,binary_search,recursive,Python,-1
0.000016,28000,binary_search,recursive,Python,20758
0.000014,28000,binary_search,recursive,Python,-1
0.000013,28000,binary_search,recursive,Python,-1
0.000017,28000,binary_search,recursive,Python,18476
0.000017,29000,binary_search,recursive,Python,13235
0.000018,29000,binary_search,recursive,Python,17272
0.000013,29000,binary_search,recursive,Python,7276
0.000014,29000,binary_search,recursive,Python,15411
0.000016,29000,binary_search,recursive,Python,4221
0.000017,29000,binary_search,recursive,Python,28214
0.000014,29000,binary_search,recursive,Python,-1
0.000016,29000,binary_search,recursive,Python,11977
0.000014,29000,binary_search,recursive,Python,27656
0.000016,29000,binary_search,recursive,Python,-1
0.000015,30000,binary_search,recursive,Python,28090
0.000019,30000,binary_search,recursive,Python,21328
0.000016,30000,binary_search,recursive,Python,-1
0.000016,30000,binary_search,recursive,Python,10968
0.000016,30000,binary_search,recursive,Python,-1
0.000015,30000,binary_search,recursive,Python,218
0.000018,30000,binary_search,recursive,Python,-1
0.000017,30000,binary_search,recursive,Python,-1
0.000016,30000,binary_search,recursive,Python,23900
0.000016,30000,binary_search,recursive,Python,-1
0.000017,31000,binary_search,recursive,Python,-1
0.000018,31000,binary_search,recursive,Python,13492
0.000018,31000,binary_search,recursive,Python,-1
0.000016,31000,binary_search,recursive,Python,15124
0.000017,31000,binary_search,recursive,Python,23472
0.000018,31000,binary_search,recursive,Python,21362
0.000017,31000,binary_search,recursive,Python,5011
0.000018,31000,binary_search,recursive,Python,-1
0.000017,31000,binary_search,recursive,Python,-1
0.000016,31000,binary_search,recursive,Python,20261
0.000017,32000,binary_search,recursive,Python,-1
0.000018,32000,binary_search,recursive,Python,-1
0.000017,32000,binary_search,recursive,Python,268
0.000015,32000,binary_search,recursive,Python,2235
